地点,当地时间,温度,气压,湿度,风向,风速
深圳市,2024-10-29 23:00:00,24.4,759.0,66,从北方吹来的风,2
深圳市,2024-10-29 20:00:00,24.3,758.5,69,从西北偏北方向吹来的风,1
深圳市,2024-10-29 17:00:00,25.4,757.6,64,从北方吹来的风,2
深圳市,2024-10-29 14:00:00,26.3,757.8,63,从东北偏北方向吹来的风,2
深圳市,2024-10-29 11:00:00,25.8,759.7,61,从东北方吹来的风,2
深圳市,2024-10-29 08:00:00,22.1,759.7,71,从东北偏北方向吹来的风,3
深圳市,2024-10-29 05:00:00,22.0,758.1,69,从东北偏北方向吹来的风,3
深圳市,2024-10-29 02:00:00,22.6,758.8,68,从东北偏北方向吹来的风,3
深圳市,2024-10-28 23:00:00,23.5,759.6,66,从东北偏北方向吹来的风,4
深圳市,2024-10-28 20:00:00,24.7,758.4,68,从北方吹来的风,2
深圳市,2024-10-28 17:00:00,25.7,757.0,65,从东北偏北方向吹来的风,1
深圳市,2024-10-28 14:00:00,24.8,757.0,65,从东北偏北方向吹来的风,3
深圳市,2024-10-28 11:00:00,24.7,758.9,63,从北方吹来的风,4
深圳市,2024-10-28 08:00:00,23.3,758.6,68,从东北偏北方向吹来的风,3
深圳市,2024-10-28 05:00:00,23.3,757.2,72,从东北偏北方向吹来的风,3
深圳市,2024-10-28 02:00:00,23.7,757.5,71,从北方吹来的风,2
深圳市,2024-10-27 23:00:00,25.0,758.4,70,从北方吹来的风,2
深圳市,2024-10-27 20:00:00,26.1,757.7,71,从北方吹来的风,2
深圳市,2024-10-27 17:00:00,27.6,756.7,66,从东北偏北方向吹来的风,2
深圳市,2024-10-27 14:00:00,28.2,756.2,65,从东北偏北方向吹来的风,2
深圳市,2024-10-27 11:00:00,27.3,758.2,67,从东北偏北方向吹来的风,2
深圳市,2024-10-27 08:00:00,24.0,758.0,75,从东北偏北方向吹来的风,3
深圳市,2024-10-27 05:00:00,23.2,757.0,77,从东北偏北方向吹来的风,3
深圳市,2024-10-27 02:00:00,24.1,757.0,72,从东北偏北方向吹来的风,4
深圳市,2024-10-26 23:00:00,25.2,757.2,68,从东北偏北方向吹来的风,3
深圳市,2024-10-26 20:00:00,25.5,756.7,66,从东北偏北方向吹来的风,3
深圳市,2024-10-26 17:00:00,26.3,754.8,66,从东北偏北方向吹来的风,3
深圳市,2024-10-26 14:00:00,27.3,754.4,63,从东北偏北方向吹来的风,2
深圳市,2024-10-26 11:00:00,25.0,756.4,63,从北方吹来的风,5
深圳市,2024-10-26 08:00:00,23.9,756.3,62,从东北偏北方向吹来的风,4
深圳市,2024-10-26 05:00:00,24.3,754.3,59,从北方吹来的风,4
深圳市,2024-10-26 02:00:00,24.8,754.7,55,从东北偏北方向吹来的风,5
深圳市,2024-10-25 23:00:00,25.3,755.5,52,从东北偏北方向吹来的风,5
深圳市,2024-10-25 20:00:00,25.7,755.5,52,从北方吹来的风,4
深圳市,2024-10-25 17:00:00,26.3,754.3,51,从北方吹来的风,3
深圳市,2024-10-25 14:00:00,27.5,754.8,47,从北方吹来的风,4
深圳市,2024-10-25 11:00:00,25.7,756.8,45,从北方吹来的风,5
深圳市,2024-10-25 08:00:00,22.3,756.9,48,从东北偏北方向吹来的风,3
深圳市,2024-10-25 05:00:00,21.7,755.9,45,从北方吹来的风,3
深圳市,2024-10-25 02:00:00,22.6,756.2,44,从北方吹来的风,2
深圳市,2024-10-24 23:00:00,23.2,757.1,48,从东北偏北方向吹来的风,1
深圳市,2024-10-24 20:00:00,23.2,756.7,46,从北方吹来的风,2
深圳市,2024-10-24 17:00:00,25.2,755.7,35,从北方吹来的风,4
深圳市,2024-10-24 14:00:00,26.1,756.0,39,从北方吹来的风,2
深圳市,2024-10-24 11:00:00,23.1,759.0,44,从东北偏北方向吹来的风,4
深圳市,2024-10-24 08:00:00,19.7,759.6,58,从北方吹来的风,3
深圳市,2024-10-24 05:00:00,20.1,758.8,59,从北方吹来的风,3
深圳市,2024-10-24 02:00:00,20.9,758.8,58,从北方吹来的风,2
深圳市,2024-10-23 23:00:00,22.2,759.5,54,从东北偏北方向吹来的风,3
深圳市,2024-10-23 20:00:00,23.2,759.6,55,从北方吹来的风,4
深圳市,2024-10-23 17:00:00,24.5,758.9,59,从北方吹来的风,2
深圳市,2024-10-23 14:00:00,26.3,759.4,57,从北方吹来的风,4
深圳市,2024-10-23 11:00:00,26.1,761.2,55,从北方吹来的风,5
深圳市,2024-10-23 08:00:00,24.0,761.1,64,从东北偏北方向吹来的风,3
深圳市,2024-10-23 05:00:00,23.6,759.8,66,从北方吹来的风,3
深圳市,2024-10-23 02:00:00,24.4,760.0,63,从北方吹来的风,4
深圳市,2024-10-22 23:00:00,25.9,760.8,58,从北方吹来的风,4
深圳市,2024-10-22 20:00:00,28.0,760.3,56,从东北偏北方向吹来的风,3
深圳市,2024-10-22 17:00:00,29.6,759.1,54,从北方吹来的风,2
深圳市,2024-10-22 14:00:00,30.8,759.3,52,从北方吹来的风,3
深圳市,2024-10-22 11:00:00,29.4,761.8,59,从东北偏东方向吹来的风,2
深圳市,2024-10-22 08:00:00,25.4,761.8,69,从北方吹来的风,3
深圳市,2024-10-22 05:00:00,24.5,761.0,86,从北方吹来的风,2
深圳市,2024-10-22 02:00:00,24.7,761.1,86,从东北偏北方向吹来的风,1
深圳市,2024-10-21 23:00:00,25.7,761.7,81,从东北偏东方向吹来的风,1
深圳市,2024-10-21 20:00:00,26.9,761.1,75,从东方吹来的风,1
深圳市,2024-10-21 17:00:00,29.2,759.6,63,从北方吹来的风,2
深圳市,2024-10-21 14:00:00,30.2,760.0,59,从北方吹来的风,3
深圳市,2024-10-21 11:00:00,29.4,762.4,64,从东北偏北方向吹来的风,2
深圳市,2024-10-21 08:00:00,25.2,762.4,75,从东北偏北方向吹来的风,4
深圳市,2024-10-21 05:00:00,25.1,761.8,78,从东北方吹来的风,3
深圳市,2024-10-21 02:00:00,25.2,762.3,79,从北方吹来的风,3
深圳市,2024-10-20 23:00:00,25.9,762.9,78,从北方吹来的风,2
深圳市,2024-10-20 20:00:00,26.5,762.7,78,从东北方吹来的风,1
深圳市,2024-10-20 17:00:00,28.4,761.5,70,从东方吹来的风,2
深圳市,2024-10-20 14:00:00,30.2,761.9,63,从东方吹来的风,1
深圳市,2024-10-20 11:00:00,29.3,763.6,68,从东南偏东方向吹来的风,3
深圳市,2024-10-20 08:00:00,27.1,763.2,77,从东方吹来的风,2
深圳市,2024-10-20 05:00:00,27.0,761.5,80,从东南偏东方向吹来的风,2
深圳市,2024-10-20 02:00:00,27.0,761.3,82,从东南偏东方向吹来的风,1
深圳市,2024-10-19 23:00:00,27.2,761.8,81,从东方吹来的风,2
深圳市,2024-10-19 20:00:00,28.7,761.1,73,从东方吹来的风,1
深圳市,2024-10-19 17:00:00,30.7,759.8,66,从西南偏南方向吹来的风,2
深圳市,2024-10-19 14:00:00,34.0,759.6,52,从东北偏北方向吹来的风,1
深圳市,2024-10-19 11:00:00,31.2,761.0,65,从北方吹来的风,3
深圳市,2024-10-19 08:00:00,26.5,761.3,80,从西南方吹来的风,1
深圳市,2024-10-19 05:00:00,25.2,760.2,89,从西南偏南方向吹来的风,0
深圳市,2024-10-19 02:00:00,25.9,760.3,84,从北方吹来的风,1
深圳市,2024-10-18 23:00:00,26.8,760.6,77,从东方吹来的风,1
深圳市,2024-10-18 20:00:00,27.5,760.3,74,从东南偏东方向吹来的风,1
深圳市,2024-10-18 17:00:00,29.1,758.9,69,从东北偏东方向吹来的风,2
深圳市,2024-10-18 14:00:00,30.3,759.2,64,从东北偏东方向吹来的风,2
深圳市,2024-10-18 11:00:00,29.6,760.8,67,从东方吹来的风,2
深圳市,2024-10-18 08:00:00,26.7,760.4,81,从北方吹来的风,1
深圳市,2024-10-18 05:00:00,26.3,759.5,80,从东方吹来的风,1
深圳市,2024-10-18 02:00:00,26.4,759.7,78,从东方吹来的风,1
深圳市,2024-10-17 23:00:00,26.7,760.6,78,从东方吹来的风,2
深圳市,2024-10-17 20:00:00,26.7,760.1,75,从东方吹来的风,2
深圳市,2024-10-17 17:00:00,28.3,759.4,66,从东方吹来的风,2
深圳市,2024-10-17 14:00:00,30.3,759.4,64,从东南偏东方向吹来的风,2
深圳市,2024-10-17 11:00:00,30.3,761.3,65,从东南偏东方向吹来的风,2
深圳市,2024-10-17 08:00:00,26.4,761.4,75,从东北方吹来的风,1
深圳市,2024-10-17 05:00:00,26.5,760.8,77,从东方吹来的风,2
深圳市,2024-10-17 02:00:00,26.4,760.8,77,从东方吹来的风,2
深圳市,2024-10-16 23:00:00,26.5,761.4,78,从东方吹来的风,2
深圳市,2024-10-16 20:00:00,26.8,761.2,74,从东方吹来的风,3
深圳市,2024-10-16 17:00:00,28.5,759.9,70,从东南方吹来的风,2
深圳市,2024-10-16 14:00:00,32.6,760.0,52,从东南偏南方向吹来的风,2
深圳市,2024-10-16 11:00:00,29.8,761.8,61,从北方吹来的风,2
深圳市,2024-10-16 08:00:00,27.2,761.7,76,从北方吹来的风,1
深圳市,2024-10-16 05:00:00,26.6,760.5,79,从东方吹来的风,1
深圳市,2024-10-16 02:00:00,26.3,760.6,81,从东北方吹来的风,1
深圳市,2024-10-15 23:00:00,26.7,761.5,75,从东方吹来的风,1
深圳市,2024-10-15 20:00:00,27.3,760.6,68,从东方吹来的风,2
深圳市,2024-10-15 17:00:00,29.5,759.2,60,从东方吹来的风,1
深圳市,2024-10-15 14:00:00,31.3,759.7,54,从东方吹来的风,2
深圳市,2024-10-15 11:00:00,30.7,761.3,64,从东北偏北方向吹来的风,2
深圳市,2024-10-15 08:00:00,26.2,760.9,81,从东北偏北方向吹来的风,1
深圳市,2024-10-15 05:00:00,24.7,759.2,86,从东方吹来的风,1
深圳市,2024-10-15 02:00:00,25.8,759.7,80,从东方吹来的风,1
深圳市,2024-10-14 23:00:00,26.2,760.9,80,从东方吹来的风,1
深圳市,2024-10-14 20:00:00,27.1,760.3,75,从东方吹来的风,1
深圳市,2024-10-14 17:00:00,29.7,759.1,63,从东南偏东方向吹来的风,2
深圳市,2024-10-14 14:00:00,31.6,759.1,56,从东南偏南方向吹来的风,2
深圳市,2024-10-14 11:00:00,30.5,760.9,58,从东方吹来的风,1
深圳市,2024-10-14 08:00:00,27.0,761.0,73,从东北偏东方向吹来的风,2
深圳市,2024-10-14 05:00:00,24.6,759.9,82,从东方吹来的风,1
深圳市,2024-10-14 02:00:00,25.6,760.3,80,从东北方吹来的风,1
深圳市,2024-10-13 23:00:00,25.8,761.2,80,从东方吹来的风,2
深圳市,2024-10-13 20:00:00,26.4,760.8,76,从东方吹来的风,1
深圳市,2024-10-13 17:00:00,29.0,759.7,63,从东南偏东方向吹来的风,1
深圳市,2024-10-13 14:00:00,30.6,760.0,56,从东南偏东方向吹来的风,2
深圳市,2024-10-13 11:00:00,30.2,761.8,59,从东南偏东方向吹来的风,2
深圳市,2024-10-13 08:00:00,25.7,761.9,74,从东北偏北方向吹来的风,1
深圳市,2024-10-13 05:00:00,23.6,760.8,85,从北方吹来的风,1
深圳市,2024-10-13 02:00:00,24.4,761.1,84,从东北偏北方向吹来的风,1
深圳市,2024-10-12 23:00:00,25.2,761.9,77,从东方吹来的风,2
深圳市,2024-10-12 20:00:00,25.6,761.5,67,从东方吹来的风,1
深圳市,2024-10-12 17:00:00,28.2,760.4,59,从东南偏东方向吹来的风,1
深圳市,2024-10-12 14:00:00,29.8,760.4,53,从东南方吹来的风,1
深圳市,2024-10-12 11:00:00,28.6,762.3,55,从北方吹来的风,2
深圳市,2024-10-12 08:00:00,25.2,762.2,75,从北方吹来的风,1
深圳市,2024-10-12 05:00:00,23.5,761.2,86,从北方吹来的风,1
深圳市,2024-10-12 02:00:00,25.2,760.9,76,从东方吹来的风,1
深圳市,2024-10-11 23:00:00,25.2,761.5,75,从东方吹来的风,1
深圳市,2024-10-11 20:00:00,25.5,760.6,67,从东南偏东方向吹来的风,1
深圳市,2024-10-11 17:00:00,26.6,759.4,64,从东南方吹来的风,1
深圳市,2024-10-11 14:00:00,27.4,759.5,65,从东北方吹来的风,1
深圳市,2024-10-11 11:00:00,26.1,761.2,69,从东方吹来的风,1
深圳市,2024-10-11 08:00:00,24.4,760.9,71,从北方吹来的风,2
深圳市,2024-10-11 05:00:00,24.0,759.7,74,从东方吹来的风,1
深圳市,2024-10-11 02:00:00,24.2,759.6,70,从西北偏北方向吹来的风,1
深圳市,2024-10-10 23:00:00,25.9,760.3,72,从北方吹来的风,1
深圳市,2024-10-10 20:00:00,26.7,760.1,65,从东方吹来的风,1
深圳市,2024-10-10 17:00:00,28.2,758.8,59,从南方吹来的风,1
深圳市,2024-10-10 14:00:00,30.3,758.7,47,从东北方吹来的风,1
深圳市,2024-10-10 11:00:00,28.4,760.9,53,从东北偏北方向吹来的风,2
深圳市,2024-10-10 08:00:00,24.0,760.9,63,从东北偏北方向吹来的风,2
深圳市,2024-10-10 05:00:00,22.8,760.0,67,从北方吹来的风,3
深圳市,2024-10-10 02:00:00,24.1,759.7,73,从北方吹来的风,3
深圳市,2024-10-09 23:00:00,24.6,760.3,73,从北方吹来的风,1
深圳市,2024-10-09 20:00:00,25.8,760.1,67,从东北偏北方向吹来的风,1
深圳市,2024-10-09 17:00:00,26.9,759.2,63,从东北偏东方向吹来的风,1
深圳市,2024-10-09 14:00:00,27.7,759.6,58,从东南偏东方向吹来的风,1
深圳市,2024-10-09 11:00:00,25.4,761.4,62,从东北偏北方向吹来的风,3
深圳市,2024-10-09 08:00:00,24.4,761.5,66,从东北偏北方向吹来的风,2
深圳市,2024-10-09 05:00:00,23.9,760.0,71,从北方吹来的风,2
深圳市,2024-10-09 02:00:00,25.1,760.5,69,从北方吹来的风,3
深圳市,2024-10-08 23:00:00,26.6,761.5,64,从东北偏北方向吹来的风,2
深圳市,2024-10-08 20:00:00,27.1,760.9,60,从东北偏北方向吹来的风,2
深圳市,2024-10-08 17:00:00,28.6,759.6,55,从北方吹来的风,2
深圳市,2024-10-08 14:00:00,31.0,759.7,47,从东北偏北方向吹来的风,1
深圳市,2024-10-08 11:00:00,28.9,761.9,53,从东北偏北方向吹来的风,2
深圳市,2024-10-08 08:00:00,25.6,762.0,61,从北方吹来的风,2
深圳市,2024-10-08 05:00:00,23.6,760.8,72,从北方吹来的风,1
深圳市,2024-10-08 02:00:00,26.1,760.9,59,从北方吹来的风,3
深圳市,2024-10-07 23:00:00,27.8,761.5,57,从东北偏北方向吹来的风,2
深圳市,2024-10-07 20:00:00,28.0,761.0,59,从北方吹来的风,1
深圳市,2024-10-07 17:00:00,30.8,759.6,58,从西北偏西方向吹来的风,1
深圳市,2024-10-07 14:00:00,31.2,759.7,52,从北方吹来的风,1
深圳市,2024-10-07 11:00:00,30.4,761.9,58,从西北偏西方向吹来的风,1
深圳市,2024-10-07 08:00:00,26.7,762.3,65,从东北偏北方向吹来的风,3
深圳市,2024-10-07 05:00:00,26.5,761.0,66,从东北偏北方向吹来的风,2
深圳市,2024-10-07 02:00:00,27.6,760.8,65,从东北偏北方向吹来的风,3
深圳市,2024-10-06 23:00:00,27.2,761.1,76,从北方吹来的风,1
深圳市,2024-10-06 20:00:00,28.5,760.1,64,从西南偏南方向吹来的风,0
深圳市,2024-10-06 17:00:00,29.8,759.4,67,从西南方吹来的风,1
深圳市,2024-10-06 14:00:00,32.1,759.7,57,从东南偏东方向吹来的风,1
深圳市,2024-10-06 11:00:00,30.5,761.6,60,从东方吹来的风,2
深圳市,2024-10-06 08:00:00,25.6,761.6,69,从北方吹来的风,2
深圳市,2024-10-06 05:00:00,24.8,760.4,71,从北方吹来的风,1
深圳市,2024-10-06 02:00:00,26.1,760.1,66,从北方吹来的风,2
深圳市,2024-10-05 23:00:00,26.7,760.8,64,从东北偏北方向吹来的风,1
深圳市,2024-10-05 20:00:00,27.2,760.0,63,从东北偏北方向吹来的风,2
深圳市,2024-10-05 17:00:00,28.7,758.8,59,从北方吹来的风,1
深圳市,2024-10-05 14:00:00,30.4,759.1,52,从西北偏北方向吹来的风,2
深圳市,2024-10-05 11:00:00,27.2,761.4,56,从北方吹来的风,2
深圳市,2024-10-05 08:00:00,23.9,761.5,68,从北方吹来的风,1
深圳市,2024-10-05 05:00:00,24.9,760.1,53,从东北偏北方向吹来的风,3
深圳市,2024-10-05 02:00:00,25.1,760.5,57,从东北偏北方向吹来的风,2
深圳市,2024-10-04 23:00:00,26.1,761.1,53,从北方吹来的风,3
深圳市,2024-10-04 20:00:00,26.5,760.6,54,从东北偏北方向吹来的风,2
深圳市,2024-10-04 17:00:00,27.2,759.9,54,从北方吹来的风,2
深圳市,2024-10-04 14:00:00,28.9,760.5,42,从北方吹来的风,1
深圳市,2024-10-04 11:00:00,24.5,762.7,50,从北方吹来的风,2
深圳市,2024-10-04 08:00:00,23.1,762.4,46,从东北偏北方向吹来的风,3
深圳市,2024-10-04 05:00:00,23.6,761.0,41,从北方吹来的风,2
深圳市,2024-10-04 02:00:00,24.4,761.0,41,从东北偏北方向吹来的风,3
深圳市,2024-10-03 23:00:00,25.4,761.2,47,从东北偏北方向吹来的风,3
深圳市,2024-10-03 20:00:00,25.5,760.5,52,从东北偏北方向吹来的风,1
深圳市,2024-10-03 17:00:00,26.3,759.5,49,从东北偏北方向吹来的风,2
深圳市,2024-10-03 14:00:00,26.8,759.8,50,从北方吹来的风,3
深圳市,2024-10-03 11:00:00,25.6,761.0,50,从北方吹来的风,4
深圳市,2024-10-03 08:00:00,22.3,761.3,56,从北方吹来的风,3
深圳市,2024-10-03 05:00:00,22.4,759.7,52,从东北偏北方向吹来的风,4
深圳市,2024-10-03 02:00:00,23.3,759.5,49,从北方吹来的风,4
深圳市,2024-10-02 23:00:00,24.9,760.0,50,从北方吹来的风,4
深圳市,2024-10-02 20:00:00,25.2,758.9,57,从北方吹来的风,2
深圳市,2024-10-02 17:00:00,27.2,757.2,53,从北方吹来的风,3
深圳市,2024-10-02 14:00:00,27.9,757.5,50,从北方吹来的风,5
深圳市,2024-10-02 11:00:00,26.6,759.0,53,从北方吹来的风,5
深圳市,2024-10-02 08:00:00,24.5,758.5,61,从北方吹来的风,3
深圳市,2024-10-02 05:00:00,23.7,756.9,68,从西北偏北方向吹来的风,3
深圳市,2024-10-02 02:00:00,24.6,756.6,69,从西北偏北方向吹来的风,3
深圳市,2024-10-01 23:00:00,26.4,756.8,66,从西北偏北方向吹来的风,3
深圳市,2024-10-01 20:00:00,28.4,755.5,62,从北方吹来的风,4
深圳市,2024-10-01 17:00:00,30.2,753.9,61,从北方吹来的风,4
深圳市,2024-10-01 14:00:00,31.4,753.4,59,从北方吹来的风,3
深圳市,2024-10-01 11:00:00,31.2,755.2,61,从北方吹来的风,4
深圳市,2024-10-01 08:00:00,29.1,754.6,68,从北方吹来的风,3
深圳市,2024-10-01 05:00:00,28.0,753.3,67,从北方吹来的风,1
深圳市,2024-10-01 02:00:00,29.1,753.3,65,从北方吹来的风,3
深圳市,2024-09-30 23:00:00,30.0,754.0,66,从北方吹来的风,2
深圳市,2024-09-30 20:00:00,30.9,753.7,64,从北方吹来的风,2
深圳市,2024-09-30 17:00:00,32.4,752.2,52,从北方吹来的风,2
深圳市,2024-09-30 14:00:00,33.8,753.1,56,从东北偏北方向吹来的风,2
深圳市,2024-09-30 11:00:00,31.5,755.3,67,从西北方吹来的风,1
深圳市,2024-09-30 08:00:00,28.7,755.8,81,从西南偏南方向吹来的风,1
深圳市,2024-09-30 05:00:00,26.9,754.9,83,从西南偏西方向吹来的风,1
深圳市,2024-09-30 02:00:00,27.5,755.8,82,从西方吹来的风,1
深圳市,2024-09-29 23:00:00,27.3,757.1,84,从西南方吹来的风,1
深圳市,2024-09-29 20:00:00,28.1,756.0,82,从南方吹来的风,1
深圳市,2024-09-29 17:00:00,29.7,754.9,78,从西南偏南方向吹来的风,2
深圳市,2024-09-29 14:00:00,30.9,755.5,74,从西南方吹来的风,3
深圳市,2024-09-29 11:00:00,29.8,757.7,75,从西北偏西方向吹来的风,1
深圳市,2024-09-29 08:00:00,27.8,757.9,78,从北方吹来的风,1
深圳市,2024-09-29 05:00:00,26.3,756.5,82,从东北偏北方向吹来的风,0
深圳市,2024-09-29 02:00:00,26.8,756.9,85,从东南偏东方向吹来的风,1
深圳市,2024-09-28 23:00:00,27.1,758.0,85,从东方吹来的风,1
深圳市,2024-09-28 20:00:00,27.3,757.1,82,从东方吹来的风,2
深圳市,2024-09-28 17:00:00,27.3,755.8,86,从东方吹来的风,2
深圳市,2024-09-28 14:00:00,32.7,755.8,67,从东北偏北方向吹来的风,1
深圳市,2024-09-28 11:00:00,32.1,757.9,66,从西方吹来的风,1
深圳市,2024-09-28 08:00:00,28.2,757.9,88,从北方吹来的风,0
深圳市,2024-09-28 05:00:00,26.6,756.5,92,从东南偏南方向吹来的风,1
深圳市,2024-09-28 02:00:00,28.2,757.0,81,从东北方吹来的风,1
深圳市,2024-09-27 23:00:00,28.6,757.7,84,从南方吹来的风,1
深圳市,2024-09-27 20:00:00,28.9,757.1,82,从西南偏南方向吹来的风,2
深圳市,2024-09-27 17:00:00,31.8,756.1,56,从西方吹来的风,1
深圳市,2024-09-27 14:00:00,32.4,756.7,65,从西南方吹来的风,2
深圳市,2024-09-27 11:00:00,31.6,758.9,71,从西南偏南方向吹来的风,1
深圳市,2024-09-27 08:00:00,28.4,758.8,79,从西南方吹来的风,1
深圳市,2024-09-27 05:00:00,27.4,757.9,84,从西北偏西方向吹来的风,1
深圳市,2024-09-27 02:00:00,27.5,758.1,87,从西南方吹来的风,1
深圳市,2024-09-26 23:00:00,27.9,758.9,84,从西南偏西方向吹来的风,1
深圳市,2024-09-26 20:00:00,28.6,758.3,76,从西南方吹来的风,1
深圳市,2024-09-26 17:00:00,31.3,757.2,59,从西北偏西方向吹来的风,1
深圳市,2024-09-26 14:00:00,31.9,757.7,61,从西南偏南方向吹来的风,2
深圳市,2024-09-26 11:00:00,30.5,759.3,72,从西南偏南方向吹来的风,2
深圳市,2024-09-26 08:00:00,27.9,759.7,82,从南方吹来的风,1
深圳市,2024-09-26 05:00:00,25.9,758.4,94,从东南偏南方向吹来的风,0
深圳市,2024-09-26 02:00:00,26.2,758.5,94,从北方吹来的风,0
深圳市,2024-09-25 23:00:00,26.9,758.7,85,从西南偏西方向吹来的风,1
深圳市,2024-09-25 20:00:00,27.4,758.5,82,从西南方吹来的风,2
深圳市,2024-09-25 17:00:00,29.6,757.7,75,从西南方吹来的风,2
