地点,当地时间,温度,气压,湿度,风向,风速
北京,2023-11-18 11:00:00,7.9,767.8,17,从南方吹来的风,3
北京,2023-11-18 08:00:00,-1.6,769.6,61,从西南偏南方向吹来的风,0
北京,2023-11-18 05:00:00,-3.4,769.6,64,从东北方吹来的风,1
北京,2023-11-18 02:00:00,-1.4,770.2,45,从东方吹来的风,0
北京,2023-11-17 23:00:00,3.5,770.8,19,从东北偏北方向吹来的风,2
北京,2023-11-17 20:00:00,4.7,770.2,20,从东北偏北方向吹来的风,1
北京,2023-11-17 17:00:00,8.3,768.9,13,从西北偏北方向吹来的风,3
北京,2023-11-17 14:00:00,9.4,768.4,13,从西北偏北方向吹来的风,4
北京,2023-11-17 11:00:00,6.3,770.2,17,从西北偏北方向吹来的风,4
北京,2023-11-17 08:00:00,2.5,770.4,20,从北方吹来的风,3
北京,2023-11-17 05:00:00,2.2,769.8,17,从西北偏北方向吹来的风,3
北京,2023-11-17 02:00:00,3.4,769.1,19,从北方吹来的风,3
北京,2023-11-16 23:00:00,7.7,767.8,23,从西北方吹来的风,5
北京,2023-11-16 20:00:00,8.6,767.0,25,从西北偏北方向吹来的风,3
北京,2023-11-16 17:00:00,9.5,766.9,21,从西北偏西方向吹来的风,3
北京,2023-11-16 14:00:00,11.2,767.8,23,从西南偏西方向吹来的风,3
北京,2023-11-16 11:00:00,9.0,769.9,27,从西北方吹来的风,4
北京,2023-11-16 08:00:00,5.2,771.1,35,从西北方吹来的风,1
北京,2023-11-16 05:00:00,5.4,770.3,32,从西北方吹来的风,3
北京,2023-11-16 02:00:00,8.2,769.4,26,从西北方吹来的风,5
北京,2023-11-15 23:00:00,3.7,769.3,69,从东南方吹来的风,1
北京,2023-11-15 20:00:00,6.6,769.1,57,从西南偏南方向吹来的风,1
北京,2023-11-15 17:00:00,8.0,768.8,51,从西方吹来的风,1
北京,2023-11-15 14:00:00,8.7,768.9,42,从西北方吹来的风,1
北京,2023-11-15 11:00:00,7.1,770.1,44,从东北偏北方向吹来的风,1
北京,2023-11-15 08:00:00,0.5,770.6,82,从西南偏西方向吹来的风,1
北京,2023-11-15 05:00:00,-2.1,769.6,89,从北方吹来的风,0
北京,2023-11-15 02:00:00,-1.0,770.1,83,从西南方吹来的风,0
北京,2023-11-14 23:00:00,1.6,769.7,67,从南方吹来的风,1
北京,2023-11-14 20:00:00,5.9,769.2,47,从南方吹来的风,1
北京,2023-11-14 17:00:00,8.8,768.4,30,从西南方吹来的风,2
北京,2023-11-14 14:00:00,11.3,768.5,21,从西南偏西方向吹来的风,3
北京,2023-11-14 11:00:00,8.2,770.6,28,从西方吹来的风,1
北京,2023-11-14 08:00:00,-1.4,771.0,85,无风,0
北京,2023-11-14 05:00:00,-3.8,770.5,84,无风,0
北京,2023-11-14 02:00:00,-2.3,771.3,77,从东北偏东方向吹来的风,1
北京,2023-11-13 23:00:00,0.6,772.1,60,从北方吹来的风,0
北京,2023-11-13 20:00:00,1.3,772.3,54,从西南偏南方向吹来的风,1
北京,2023-11-13 17:00:00,4.8,772.5,35,从西南方吹来的风,2
北京,2023-11-13 14:00:00,7.0,773.3,27,从西南方吹来的风,3
北京,2023-11-13 11:00:00,5.1,776.2,27,从西南方吹来的风,2
北京,2023-11-13 08:00:00,0.0,777.4,50,从西南方吹来的风,1
北京,2023-11-13 05:00:00,-1.8,778.1,45,从东北方吹来的风,1
北京,2023-11-13 02:00:00,-1.9,778.9,49,从东北方吹来的风,1
北京,2023-11-12 23:00:00,1.7,779.8,31,从东北偏东方向吹来的风,1
北京,2023-11-12 20:00:00,3.9,778.9,24,从北方吹来的风,3
北京,2023-11-12 17:00:00,5.4,777.7,19,从西北偏北方向吹来的风,3
北京,2023-11-12 14:00:00,6.4,776.8,16,从西北偏西方向吹来的风,4
北京,2023-11-12 11:00:00,4.7,778.6,15,从西北偏北方向吹来的风,4
北京,2023-11-12 08:00:00,1.5,778.3,23,从北方吹来的风,3
北京,2023-11-12 05:00:00,-0.9,777.1,33,从东北方吹来的风,2
北京,2023-11-12 02:00:00,1.0,777.3,26,从北方吹来的风,2
北京,2023-11-11 23:00:00,2.1,777.4,26,从西北偏北方向吹来的风,2
北京,2023-11-11 20:00:00,-0.7,776.5,51,从东北方吹来的风,1
北京,2023-11-11 17:00:00,4.6,775.4,22,从西南偏西方向吹来的风,2
北京,2023-11-11 14:00:00,6.0,775.6,16,从西方吹来的风,2
北京,2023-11-11 11:00:00,3.3,777.7,21,从东北方吹来的风,3
北京,2023-11-11 08:00:00,0.1,778.3,37,从东北方吹来的风,3
北京,2023-11-11 05:00:00,-0.7,777.6,38,从东北偏北方向吹来的风,2
北京,2023-11-11 02:00:00,-2.4,777.9,53,从东北方吹来的风,1
北京,2023-11-10 23:00:00,-1.7,777.7,59,从东北偏北方向吹来的风,0
北京,2023-11-10 20:00:00,2.1,776.8,31,从北方吹来的风,0
北京,2023-11-10 17:00:00,3.7,776.1,22,从东方吹来的风,2
北京,2023-11-10 14:00:00,4.9,776.2,16,从东北方吹来的风,2
北京,2023-11-10 11:00:00,3.3,778.1,18,从东北偏北方向吹来的风,4
北京,2023-11-10 08:00:00,1.0,778.2,21,从北方吹来的风,3
北京,2023-11-10 05:00:00,-0.5,776.8,24,从北方吹来的风,2
北京,2023-11-10 02:00:00,0.5,776.7,21,从北方吹来的风,3
北京,2023-11-09 23:00:00,1.8,776.0,17,从东北偏北方向吹来的风,4
北京,2023-11-09 20:00:00,4.1,774.3,15,从西北偏北方向吹来的风,2
北京,2023-11-09 17:00:00,6.1,772.0,11,从西北方吹来的风,5
北京,2023-11-09 14:00:00,7.2,771.1,12,从西北偏北方向吹来的风,5
北京,2023-11-09 11:00:00,4.8,772.9,17,从北方吹来的风,5
北京,2023-11-09 08:00:00,3.0,771.3,17,从西北偏北方向吹来的风,6
北京,2023-11-09 05:00:00,5.3,768.3,27,从北方吹来的风,4
北京,2023-11-09 02:00:00,9.1,765.4,28,从西北偏北方向吹来的风,4
北京,2023-11-08 23:00:00,3.6,764.2,85,从北方吹来的风,0
北京,2023-11-08 20:00:00,6.0,763.1,71,从南方吹来的风,1
北京,2023-11-08 17:00:00,11.4,762.0,39,从西南方吹来的风,1
北京,2023-11-08 14:00:00,14.0,761.7,27,从东北偏北方向吹来的风,2
北京,2023-11-08 11:00:00,11.5,763.0,34,从东北方吹来的风,3
北京,2023-11-08 08:00:00,6.7,763.1,51,从东北方吹来的风,1
北京,2023-11-08 05:00:00,7.4,762.4,52,从北方吹来的风,2
北京,2023-11-08 02:00:00,7.1,762.1,61,从北方吹来的风,1
北京,2023-11-07 23:00:00,6.6,763.3,60,从东方吹来的风,1
北京,2023-11-07 20:00:00,7.6,763.9,50,从东北偏东方向吹来的风,2
北京,2023-11-07 17:00:00,10.1,763.4,34,从东方吹来的风,1
北京,2023-11-07 14:00:00,11.9,764.2,24,从南方吹来的风,1
北京,2023-11-07 11:00:00,8.3,766.8,37,从西北偏西方向吹来的风,1
北京,2023-11-07 08:00:00,2.0,767.5,78,从北方吹来的风,1
北京,2023-11-07 05:00:00,-2.2,766.4,85,从东北方吹来的风,1
北京,2023-11-07 02:00:00,-0.7,766.5,74,从北方吹来的风,0
北京,2023-11-06 23:00:00,3.3,766.3,48,从东北偏北方向吹来的风,2
北京,2023-11-06 20:00:00,6.2,765.1,32,从西北偏北方向吹来的风,2
北京,2023-11-06 17:00:00,7.2,763.9,28,从西方吹来的风,2
北京,2023-11-06 14:00:00,8.2,762.8,24,从西北偏北方向吹来的风,4
北京,2023-11-06 11:00:00,4.5,762.7,26,从西北方吹来的风,6
北京,2023-11-06 08:00:00,3.7,761.7,29,从西北偏西方向吹来的风,5
北京,2023-11-06 05:00:00,4.7,761.0,29,从西北方吹来的风,3
北京,2023-11-06 02:00:00,5.9,761.6,28,从西北偏北方向吹来的风,4
北京,2023-11-05 23:00:00,7.9,761.7,26,从西北偏北方向吹来的风,5
北京,2023-11-05 20:00:00,9.4,761.6,49,从北方吹来的风,4
北京,2023-11-05 17:00:00,11.0,760.8,85,从西北偏北方向吹来的风,2
北京,2023-11-05 14:00:00,10.2,761.8,95,从东北偏北方向吹来的风,2
北京,2023-11-05 11:00:00,11.0,763.5,93,从东北偏北方向吹来的风,2
北京,2023-11-05 08:00:00,11.0,764.2,98,从东北方吹来的风,1
北京,2023-11-05 05:00:00,11.3,764.2,95,从东方吹来的风,2
北京,2023-11-05 02:00:00,12.7,765.3,73,从东北偏东方向吹来的风,1
北京,2023-11-04 23:00:00,12.2,765.7,74,从东北偏北方向吹来的风,1
北京,2023-11-04 20:00:00,12.9,765.4,71,从东北方吹来的风,1
北京,2023-11-04 17:00:00,15.5,764.8,57,从北方吹来的风,1
北京,2023-11-04 14:00:00,16.3,765.0,55,从东南偏南方向吹来的风,2
北京,2023-11-04 11:00:00,14.1,766.9,57,从西南偏南方向吹来的风,1
北京,2023-11-04 08:00:00,10.4,767.1,59,从东方吹来的风,1
北京,2023-11-04 05:00:00,10.4,765.8,64,从东北方吹来的风,1
北京,2023-11-04 02:00:00,10.9,765.5,68,从东方吹来的风,2
北京,2023-11-03 23:00:00,11.2,765.4,69,从东北偏东方向吹来的风,2
北京,2023-11-03 20:00:00,12.5,764.6,64,从东南偏南方向吹来的风,3
北京,2023-11-03 17:00:00,15.0,763.4,54,从东南偏南方向吹来的风,4
北京,2023-11-03 14:00:00,16.4,763.7,48,从南方吹来的风,4
北京,2023-11-03 11:00:00,16.6,765.8,31,从东南方吹来的风,2
北京,2023-11-03 08:00:00,12.5,766.0,42,从东北偏北方向吹来的风,1
北京,2023-11-03 05:00:00,11.8,764.5,45,从东北偏北方向吹来的风,1
北京,2023-11-03 02:00:00,15.3,763.6,34,从东北偏北方向吹来的风,3
北京,2023-11-02 23:00:00,17.7,761.6,27,从西北偏北方向吹来的风,3
北京,2023-11-02 20:00:00,20.8,760.0,15,从西北方吹来的风,2
北京,2023-11-02 17:00:00,17.7,757.0,70,从西方吹来的风,1
北京,2023-11-02 14:00:00,20.2,755.5,61,从西南偏西方向吹来的风,2
北京,2023-11-02 11:00:00,16.9,756.7,71,从西方吹来的风,1
北京,2023-11-02 08:00:00,14.0,757.5,81,从东北方吹来的风,1
北京,2023-11-02 05:00:00,14.3,757.3,81,从东南偏东方向吹来的风,1
北京,2023-11-02 02:00:00,14.8,758.8,84,从东方吹来的风,1
北京,2023-11-01 23:00:00,16.4,760.0,87,从东南偏东方向吹来的风,2
北京,2023-11-01 20:00:00,15.7,760.1,95,从东南方吹来的风,2
北京,2023-11-01 17:00:00,19.2,758.9,70,从西南偏南方向吹来的风,1
北京,2023-11-01 14:00:00,22.2,759.0,57,从西南偏南方向吹来的风,2
北京,2023-11-01 11:00:00,18.4,760.3,73,从东北偏东方向吹来的风,1
北京,2023-11-01 08:00:00,12.0,760.3,100,从西北偏北方向吹来的风,0
北京,2023-11-01 05:00:00,11.8,759.6,100,从东北偏东方向吹来的风,1
北京,2023-11-01 02:00:00,11.7,759.7,99,从西北偏北方向吹来的风,1
北京,2023-10-31 23:00:00,13.2,760.0,96,从北方吹来的风,0
北京,2023-10-31 20:00:00,14.0,760.7,93,从西南方吹来的风,1
北京,2023-10-31 17:00:00,18.9,759.8,66,从南方吹来的风,1
北京,2023-10-31 14:00:00,20.5,760.0,58,从西南方吹来的风,2
北京,2023-10-31 11:00:00,17.4,762.1,71,从北方吹来的风,1
北京,2023-10-31 08:00:00,15.0,762.3,85,从东方吹来的风,1
北京,2023-10-31 05:00:00,14.9,761.8,84,从东方吹来的风,1
北京,2023-10-31 02:00:00,15.5,762.2,79,从东北偏东方向吹来的风,2
北京,2023-10-30 23:00:00,16.3,763.3,74,从东南偏东方向吹来的风,2
北京,2023-10-30 20:00:00,18.4,763.2,77,从东南方吹来的风,3
北京,2023-10-30 17:00:00,20.2,762.4,59,从东南方吹来的风,2
北京,2023-10-30 14:00:00,22.3,762.6,49,从东方吹来的风,2
北京,2023-10-30 11:00:00,20.1,764.2,50,从东北方吹来的风,3
北京,2023-10-30 08:00:00,13.0,763.9,100,从东北偏北方向吹来的风,1
北京,2023-10-30 05:00:00,10.4,762.7,100,从西北偏北方向吹来的风,1
北京,2023-10-30 02:00:00,11.5,762.6,99,从东北偏北方向吹来的风,0
北京,2023-10-29 23:00:00,12.3,762.4,98,从东北方吹来的风,1
北京,2023-10-29 20:00:00,14.1,762.1,94,从西方吹来的风,0
北京,2023-10-29 17:00:00,18.5,761.1,74,从东南方吹来的风,1
北京,2023-10-29 14:00:00,19.3,761.1,67,从东北方吹来的风,2
北京,2023-10-29 11:00:00,17.4,762.9,76,从东北偏东方向吹来的风,2
北京,2023-10-29 08:00:00,15.2,763.2,90,从东北方吹来的风,2
北京,2023-10-29 05:00:00,14.6,762.6,97,从东北方吹来的风,1
北京,2023-10-29 02:00:00,13.3,763.0,98,从东北方吹来的风,1
北京,2023-10-28 23:00:00,11.7,763.2,95,从东北偏北方向吹来的风,1
北京,2023-10-28 20:00:00,13.1,762.9,88,从北方吹来的风,0
北京,2023-10-28 17:00:00,19.5,761.9,59,从东南偏东方向吹来的风,1
北京,2023-10-28 14:00:00,21.0,761.9,46,从东南方吹来的风,2
北京,2023-10-28 11:00:00,17.0,763.8,56,从东北方吹来的风,3
北京,2023-10-28 08:00:00,10.8,763.7,81,从东北偏北方向吹来的风,1
北京,2023-10-28 05:00:00,8.9,762.2,87,从东北偏东方向吹来的风,1
北京,2023-10-28 02:00:00,8.9,762.2,91,从东北偏东方向吹来的风,1
北京,2023-10-27 23:00:00,10.2,762.2,85,从北方吹来的风,0
北京,2023-10-27 20:00:00,11.8,761.8,74,从东北偏北方向吹来的风,1
北京,2023-10-27 17:00:00,20.1,761.1,39,从西南方吹来的风,2
北京,2023-10-27 14:00:00,21.8,761.5,34,从东南偏南方向吹来的风,2
北京,2023-10-27 11:00:00,18.0,763.8,41,从南方吹来的风,1
北京,2023-10-27 08:00:00,10.6,764.8,77,从东北方吹来的风,1
北京,2023-10-27 05:00:00,6.7,764.2,91,从北方吹来的风,0
北京,2023-10-27 02:00:00,9.6,764.8,71,从南方吹来的风,1
北京,2023-10-26 23:00:00,12.9,765.2,52,从南方吹来的风,2
北京,2023-10-26 20:00:00,13.9,765.0,47,从南方吹来的风,1
北京,2023-10-26 17:00:00,19.3,764.5,32,从西南偏南方向吹来的风,1
北京,2023-10-26 14:00:00,21.5,765.3,20,从西南偏南方向吹来的风,3
北京,2023-10-26 11:00:00,19.8,767.4,22,从南方吹来的风,2
北京,2023-10-26 08:00:00,12.7,766.8,61,从东方吹来的风,1
北京,2023-10-26 05:00:00,13.9,764.5,42,从东北方吹来的风,1
北京,2023-10-26 02:00:00,16.2,763.1,35,从东北偏东方向吹来的风,2
北京,2023-10-25 23:00:00,13.5,762.3,62,从东北偏北方向吹来的风,2
北京,2023-10-25 20:00:00,15.6,761.0,74,从北方吹来的风,1
北京,2023-10-25 17:00:00,23.8,759.3,40,从东南偏南方向吹来的风,1
北京,2023-10-25 14:00:00,26.4,758.8,31,从西南偏南方向吹来的风,2
北京,2023-10-25 11:00:00,20.6,760.9,46,从西北偏西方向吹来的风,1
北京,2023-10-25 08:00:00,11.3,761.5,95,从北方吹来的风,1
北京,2023-10-25 05:00:00,9.3,760.6,97,从东北偏东方向吹来的风,1
北京,2023-10-25 02:00:00,9.5,760.9,94,从东方吹来的风,1
北京,2023-10-24 23:00:00,11.4,761.5,91,从西南偏西方向吹来的风,1
北京,2023-10-24 20:00:00,13.4,760.8,77,从东北方吹来的风,1
北京,2023-10-24 17:00:00,20.6,759.7,48,从西南方吹来的风,2
北京,2023-10-24 14:00:00,23.0,759.8,40,从西南偏南方向吹来的风,2
北京,2023-10-24 11:00:00,18.9,761.8,50,从东北偏东方向吹来的风,1
北京,2023-10-24 08:00:00,10.9,761.8,94,从东北偏东方向吹来的风,1
北京,2023-10-24 05:00:00,8.2,760.9,97,从东北方吹来的风,1
北京,2023-10-24 02:00:00,9.3,760.9,94,从东北方吹来的风,1
北京,2023-10-23 23:00:00,10.4,761.1,91,从东北偏北方向吹来的风,0
北京,2023-10-23 20:00:00,12.0,761.0,83,从北方吹来的风,0
北京,2023-10-23 17:00:00,18.8,760.3,50,从南方吹来的风,0
北京,2023-10-23 14:00:00,20.5,760.7,43,从西南方吹来的风,1
北京,2023-10-23 11:00:00,16.2,763.0,56,从东北偏东方向吹来的风,2
北京,2023-10-23 08:00:00,10.2,763.7,82,从东北偏北方向吹来的风,1
北京,2023-10-23 05:00:00,6.5,763.5,94,从东北偏北方向吹来的风,1
北京,2023-10-23 02:00:00,7.8,763.5,88,从东北方吹来的风,0
北京,2023-10-22 23:00:00,9.7,763.6,75,从南方吹来的风,1
北京,2023-10-22 20:00:00,12.2,763.7,65,从西南偏南方向吹来的风,1
北京,2023-10-22 17:00:00,21.0,762.8,30,从西南方吹来的风,1
北京,2023-10-22 14:00:00,23.2,763.1,25,从南方吹来的风,1
北京,2023-10-22 11:00:00,18.8,765.1,29,从东北偏东方向吹来的风,2
北京,2023-10-22 08:00:00,10.9,765.6,60,从东北方吹来的风,1
北京,2023-10-22 05:00:00,4.9,764.8,87,从北方吹来的风,0
北京,2023-10-22 02:00:00,6.1,765.1,79,从北方吹来的风,0
北京,2023-10-21 23:00:00,8.8,765.4,61,从西南偏西方向吹来的风,1
北京,2023-10-21 20:00:00,13.6,765.4,40,从西南偏南方向吹来的风,1
北京,2023-10-21 17:00:00,19.7,765.4,21,从西南偏南方向吹来的风,2
北京,2023-10-21 14:00:00,21.8,765.9,19,从南方吹来的风,3
北京,2023-10-21 11:00:00,19.2,768.2,24,从西南偏西方向吹来的风,1
北京,2023-10-21 08:00:00,11.4,768.4,54,从东北偏东方向吹来的风,2
北京,2023-10-21 05:00:00,5.1,767.7,85,从东南偏东方向吹来的风,1
北京,2023-10-21 02:00:00,6.4,767.6,74,从西方吹来的风,0
北京,2023-10-20 23:00:00,11.9,767.2,42,从西南偏西方向吹来的风,1
北京,2023-10-20 20:00:00,13.9,766.7,34,从西南方吹来的风,3
北京,2023-10-20 17:00:00,16.4,766.8,25,从西南偏西方向吹来的风,3
北京,2023-10-20 14:00:00,17.4,768.2,17,从西方吹来的风,2
北京,2023-10-20 11:00:00,15.3,771.0,22,从西方吹来的风,2
北京,2023-10-20 08:00:00,11.6,772.1,28,从北方吹来的风,2
北京,2023-10-20 05:00:00,11.1,770.9,21,从北方吹来的风,2
北京,2023-10-20 02:00:00,11.8,770.8,21,从西北偏北方向吹来的风,3
北京,2023-10-19 23:00:00,14.2,769.7,18,从北方吹来的风,5
北京,2023-10-19 20:00:00,15.6,768.3,17,从北方吹来的风,4
北京,2023-10-19 17:00:00,18.3,766.0,14,从北方吹来的风,3
北京,2023-10-19 14:00:00,19.3,766.0,15,从西北偏北方向吹来的风,4
北京,2023-10-19 11:00:00,19.2,766.6,16,从西北方吹来的风,3
北京,2023-10-19 08:00:00,16.1,766.6,27,从西北方吹来的风,2
北京,2023-10-19 05:00:00,16.0,765.1,23,从西北偏北方向吹来的风,2
北京,2023-10-19 02:00:00,9.9,764.9,69,从西北偏西方向吹来的风,1
北京,2023-10-18 23:00:00,16.5,763.9,56,从西方吹来的风,2
北京,2023-10-18 20:00:00,13.5,762.9,57,从北方吹来的风,0
北京,2023-10-18 17:00:00,20.7,762.2,20,从西方吹来的风,3
北京,2023-10-18 14:00:00,22.4,762.2,17,从西北方吹来的风,3
北京,2023-10-18 11:00:00,21.3,763.8,32,从西北偏北方向吹来的风,3
北京,2023-10-18 08:00:00,17.4,763.5,53,从西北方吹来的风,2
北京,2023-10-18 05:00:00,16.3,761.6,63,从西北偏北方向吹来的风,2
北京,2023-10-18 02:00:00,15.5,761.6,88,从北方吹来的风,1
北京,2023-10-17 23:00:00,16.3,762.1,85,从西北偏西方向吹来的风,1
北京,2023-10-17 20:00:00,16.2,761.0,76,从北方吹来的风,0
北京,2023-10-17 17:00:00,20.0,760.7,53,从东方吹来的风,1
北京,2023-10-17 14:00:00,21.6,761.2,45,从西南偏南方向吹来的风,2
北京,2023-10-17 11:00:00,17.8,763.9,54,从东北偏东方向吹来的风,1
北京,2023-10-17 08:00:00,11.7,764.6,76,从东北方吹来的风,2
北京,2023-10-17 05:00:00,8.7,764.2,95,从东北偏北方向吹来的风,1
北京,2023-10-17 02:00:00,9.6,764.7,92,从东北偏北方向吹来的风,1
北京,2023-10-16 23:00:00,11.0,764.7,83,从东北方吹来的风,1
北京,2023-10-16 20:00:00,13.1,764.5,72,从西南偏西方向吹来的风,1
北京,2023-10-16 17:00:00,19.6,764.1,43,从南方吹来的风,2
北京,2023-10-16 14:00:00,20.5,765.0,36,从西方吹来的风,2
北京,2023-10-16 11:00:00,18.4,767.2,32,从东北偏东方向吹来的风,1
北京,2023-10-16 08:00:00,12.7,767.6,47,从东北方吹来的风,2
北京,2023-10-16 05:00:00,6.9,766.6,89,从东方吹来的风,1
北京,2023-10-16 02:00:00,9.0,766.3,88,从东北方吹来的风,1
北京,2023-10-15 23:00:00,13.4,765.1,80,从西南偏西方向吹来的风,0
北京,2023-10-15 20:00:00,15.7,763.3,62,从西南偏南方向吹来的风,1
北京,2023-10-15 17:00:00,22.2,761.4,23,从东方吹来的风,1
北京,2023-10-15 14:00:00,23.2,761.2,18,从东北偏东方向吹来的风,4
北京,2023-10-15 11:00:00,20.8,762.4,27,从东北方吹来的风,4
北京,2023-10-15 08:00:00,15.8,761.0,46,从东北偏北方向吹来的风,3
北京,2023-10-15 05:00:00,8.5,759.0,84,从东北方吹来的风,1
北京,2023-10-15 02:00:00,8.7,758.2,86,从东北偏北方向吹来的风,0
北京,2023-10-14 23:00:00,10.8,758.4,72,从北方吹来的风,0
北京,2023-10-14 20:00:00,14.5,758.2,53,从南方吹来的风,1
北京,2023-10-14 17:00:00,22.0,757.8,25,从西南方吹来的风,2
北京,2023-10-14 14:00:00,23.7,758.6,22,从西南方吹来的风,2
北京,2023-10-14 11:00:00,21.5,760.9,23,从北方吹来的风,3
北京,2023-10-14 08:00:00,14.5,761.4,61,从东北偏北方向吹来的风,1
北京,2023-10-14 05:00:00,7.8,761.1,94,从西南方吹来的风,1
北京,2023-10-14 02:00:00,9.2,761.8,95,从北方吹来的风,0
北京,2023-10-13 23:00:00,10.4,762.4,87,从东北偏北方向吹来的风,0
北京,2023-10-13 20:00:00,12.7,762.2,76,从南方吹来的风,1
北京,2023-10-13 17:00:00,20.1,761.0,40,从东北偏东方向吹来的风,2
北京,2023-10-13 14:00:00,22.2,761.7,30,从西北偏北方向吹来的风,2
北京,2023-10-13 11:00:00,17.7,764.2,53,从西北偏西方向吹来的风,2
北京,2023-10-13 08:00:00,14.0,765.0,100,从东北方吹来的风,1
